,id,fullname,tweet_id,url,timestamp,text,replies,retweets,likes,hashtags,tweet_class,user,query,emoji_checked
2190,6604,monica,977507785498943488,/mizmoni/status/977507785498943488,2018-03-24 11:29:51,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/mtTj pic.twitter.com/lPKbzzE6UV,0,0,0,#tvtime,0,mizmoni,grey's anatomy,1
2191,6606,Tif'n,977507528446824448,/TiphaineMolas/status/977507528446824448,2018-03-24 11:28:50,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtT1 pic.twitter.com/1oQ0C0Erg5,0,0,0,#GreysAnatomy #tvtime,0,TiphaineMolas,grey's anatomy,1
2192,6608,Mary Allen Andrómeda,977506706933665793,/Mary_5_4/status/977506706933665793,2018-03-24 11:25:34,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtRU pic.twitter.com/Qzuj57EaTg,0,0,0,#GreysAnatomy #tvtime,0,Mary_5_4,grey's anatomy,1
2193,6610,Hinda  🍿,977506561357688832,/hindatotheworld/status/977506561357688832,2018-03-24 11:25:00,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/mtRK pic.twitter.com/ZG85WSSpZA,0,0,3,#tvtime,0,hindatotheworld,grey's anatomy,1
2194,6612,vini tá Calixxtando o NM4,977505029111283712,/SHOOKNICKI/status/977505029111283712,2018-03-24 11:18:54,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtPv pic.twitter.com/IMCc43Fk3u,0,0,0,#GreysAnatomy #tvtime,0,SHOOKNICKI,grey's anatomy,1
2195,6616,inac,977504027998072833,/ShitLouisMiss/status/977504027998072833,2018-03-24 11:14:56,je regarde. I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtimehttps://tvtime.com/r/mtOh ,0,1,2,#GreysAnatomy #tvtimehttps://tvtime.com/r/mtOh,0,ShitLouisMiss,grey's anatomy,1
2196,6626,Scarlet Widow,977501030232608768,/BadWolfMaximoff/status/977501030232608768,2018-03-24 11:03:01,Grey's Anatomy - 14x14,1,0,0,,2,BadWolfMaximoff,grey's anatomy,1
2197,6627,Vito 🐍,977500568544563200,/vitokent/status/977500568544563200,2018-03-24 11:01:11,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtJs ,0,0,0,#GreysAnatomy #tvtime,0,vitokent,grey's anatomy,1
2198,6634,ross. ((f)),977493962041765888,/yeslxh/status/977493962041765888,2018-03-24 10:34:56,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtAw ,0,0,0,#GreysAnatomy #tvtime,0,yeslxh,grey's anatomy,1
2199,6637,Danger Noodle  🐍,977488403875840001,/D________R/status/977488403875840001,2018-03-24 10:12:50,Jessica Jones season 2 > everything,0,0,0,,1,D________R,jessica jones,1
2200,6640,J. ReNee' Raines,977488170160828416,/mkyujji/status/977488170160828416,2018-03-24 10:11:55,I voted for #TeamJessicaJones on @TheTylt—@JessicaJones is the most badass heroine series  http://tylt.it/F6w2x https://cards.twitter.com/cards/18ce54ao62b/5a3ic … 👊 ,0,0,0,#TeamJessicaJones,1,mkyujji,jessica jones,1
2201,6641,Jose Lorenzo Muli,977488040540045313,/LorenzoMuli/status/977488040540045313,2018-03-24 10:11:24,Going to take a break from Marvel's Jessica Jones until tomorrow so that I can catch up with some movies starting with Star Wars Ep.8: The Last Jedi,0,0,1,,0,LorenzoMuli,jessica jones,1
2202,6643,Dogboy64,977486240294383616,/dogboy64/status/977486240294383616,2018-03-24 10:04:15,"Jessica Jones, trust me it's the best.",0,0,1,,1,dogboy64,jessica jones,1
2203,6647,Mr. Malcolm,977484220355502081,/saymalcolm/status/977484220355502081,2018-03-24 09:56:13,I just read reviews last night and they are quite impressive. Will get it down but after I'm done with Jessica Jones.,1,0,0,,1,saymalcolm,jessica jones,1
2204,6650,veg,977483384065871872,/whatvegsaid/status/977483384065871872,2018-03-24 09:52:54,This season of jessica jones has wrecked me,0,0,0,,1,whatvegsaid,jessica jones,1
2205,6658,Greys Anatomy,977493318585212929,/GreysDailyMsg/status/977493318585212929,2018-03-24 10:32:22,"Meredith: ""Here's the truth about the truth. It hurts. So we lie.""",0,0,0,,0,GreysDailyMsg,grey's anatomy,1
2206,6662,Matheus Ribeiro,977491358561783808,/srribeiro/status/977491358561783808,2018-03-24 10:24:35,Reassisti Grey's Anatomy - 13x4 - Falling Slowly http://bit.ly/2en7hrA  #bancodeseries,0,0,0,#bancodeseries,2,srribeiro,grey's anatomy,1
2207,6664,l u c y | 267,977489905302556672,/swiftsxbush/status/977489905302556672,2018-03-24 10:18:48,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtvO pic.twitter.com/bOOAAyFaJC,1,0,2,#GreysAnatomy #tvtime,0,swiftsxbush,grey's anatomy,1
2208,6665,bunz s/h,977489017762713601,/nunyoungie/status/977489017762713601,2018-03-24 10:15:17,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/mtuu pic.twitter.com/eRBjJAGGtN,0,0,0,#tvtime,0,nunyoungie,grey's anatomy,1
2209,6666,◟̽◞̽,977488880873148416,/serdneq/status/977488880873148416,2018-03-24 10:14:44,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtimehttps://tvtime.com/r/mtud ,0,0,0,#GreysAnatomy #tvtimehttps://tvtime.com/r/mtud,0,serdneq,grey's anatomy,1
2210,6668,Anna Marie Zamora,977488512759955456,/annamariezmr/status/977488512759955456,2018-03-24 10:13:16,Back at it with Grey’s Anatomy season 1,0,0,0,,1,annamariezmr,grey's anatomy,1
2211,6669,Greys Anatomy,977488289203720192,/GreysDailyMsg/status/977488289203720192,2018-03-24 10:12:23,"“You were like coming up for fresh air. It’s like I was drowning and you saved me."" - Derek Shepherd",0,0,0,,0,GreysDailyMsg,grey's anatomy,1
2212,6671,Joey  ⚓,977487267924267008,/Joey_D3L/status/977487267924267008,2018-03-24 10:08:20,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtsn pic.twitter.com/l2uRWPsvyP,0,0,0,#GreysAnatomy #tvtime,0,Joey_D3L,grey's anatomy,1
2213,6672,sara,977487220016807936,/patronusr79/status/977487220016807936,2018-03-24 10:08:08,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtsj pic.twitter.com/Tt7fuUYvbB,0,0,0,#GreysAnatomy #tvtime,0,patronusr79,grey's anatomy,1
2214,6673,Greys Anatomy Quotes,977486270313222144,/GreysAnatmyQ/status/977486270313222144,2018-03-24 10:04:22,"""I’m not going anywhere, and you can stop hiding. And if you wanna be scared, that’s okay. Just be scared with me.” - Alex Karev",0,5,20,,0,GreysAnatmyQ,grey's anatomy,1
2215,6675,Mindhunter,977485305468129281,/Mindhunter_Lost/status/977485305468129281,2018-03-24 10:00:32,#JustWatched S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtpV pic.twitter.com/jsW1Z0TBzH,0,0,0,#JustWatched #GreysAnatomy #tvtime,0,Mindhunter_Lost,grey's anatomy,1
2216,6681,TheWolfDendron,977481634558742529,/TheWolfDendron/status/977481634558742529,2018-03-24 09:45:57,Watching Jessica Jones makes me really eager to see what Bendis will do with Superman,0,0,0,,1,TheWolfDendron,jessica jones,1
2217,6682,((Josh Musikantow)),977481159994159104,/JoshuaMusikanto/status/977481159994159104,2018-03-24 09:44:03,"I know Jessica Jones has super powers, but I still don't get how she can work as a PI without a car. All PI jobs I see advertised require you to own a vehicle with tinted windows.She's strong, but she isn't invisible, nor is she impervious to the weather.",0,0,0,,0,JoshuaMusikanto,jessica jones,1
2218,6683,He's Got Issues,977480709580513281,/hesgotissues/status/977480709580513281,2018-03-24 09:42:16,I just read Jessica Jones (2016-) #17 Written by Brian Michael Bendis Art by Michael Gaydos Cover by David Mack The Purple Man has LUKE CAGE! pic.twitter.com/fYsN5ah8S1,0,0,0,#17,2,hesgotissues,jessica jones,1
2219,6686,Xham,977479931947991041,/aiiemxham/status/977479931947991041,2018-03-24 09:39:11,That is why we need to enjoy life. Cherish every moment of it  😍 ,0,0,0,,0,aiiemxham,jessica jones,1
2220,6689,Frak,977479273459208193,/fractures/status/977479273459208193,2018-03-24 09:36:34,"I have to be honest.

I’m struggling to get through the 2nd season of Jessica Jones.",4,0,1,,-1,fractures,jessica jones,1
2221,6692,The Modern Meltdown,977477509032873984,/ModernMeltdown/status/977477509032873984,2018-03-24 09:29:33,"I uploaded a new episode, ""The Modern Meltdown's TV Breakdown Episode 86 - Jessica Jones Season 2"", on #spreaker #blacklightning #blackmirror #jessicajones #podcast #thetickhttps://www.spreaker.com/user/themodernmeltdown/the-modern-meltdowns-tv-breakdown-episod_105?autoplay=1 …",0,1,0,#spreaker #blacklightning #blackmirror #jessicajones #podcast #thetickhttps://www.spreaker.com/user/themodernmeltdown/the-modern-meltdowns-tv-breakdown-episod_105?autoplay=1,2,ModernMeltdown,jessica jones,1
2222,6695,t○○ba,977475176773357568,/drunktaeyeon/status/977475176773357568,2018-03-24 09:20:17,this season of jessica jones has me so conflicted about everything and im only on ep 6 right now.,0,0,1,,0,drunktaeyeon,jessica jones,1
2223,6697,Celine,977484650401665025,/iturntopurpose/status/977484650401665025,2018-03-24 09:57:56,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtp8 pic.twitter.com/MpKPPzP39V,0,0,0,#GreysAnatomy #tvtime,0,iturntopurpose,grey's anatomy,1
2224,6700,Dark Phoebe,977483394350223361,/dark_phoebe/status/977483394350223361,2018-03-24 09:52:56,I'm watching episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtnB pic.twitter.com/om9ICMisE5,0,0,0,#GreysAnatomy #tvtime,0,dark_phoebe,grey's anatomy,1
2225,6701,gravity of tempered grace,977482622237593601,/GiuliaGrassi01/status/977482622237593601,2018-03-24 09:49:52,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/mtmG pic.twitter.com/DralpoofZw,0,0,0,#tvtime,0,GiuliaGrassi01,grey's anatomy,1
2226,6702,ƎVOLVE,977482083999408128,/lovatos_kingdom/status/977482083999408128,2018-03-24 09:47:44,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtm1 pic.twitter.com/yr6DpWUizb,0,0,0,#GreysAnatomy #tvtime,0,lovatos_kingdom,grey's anatomy,1
2227,6705,Laura,977480248467042304,/laura_pendeggia/status/977480248467042304,2018-03-24 09:40:26,No comment. — Guardando Grey's Anatomy,0,0,0,,0,laura_pendeggia,grey's anatomy,1
2228,6708,IndustrialSupply,977478897943052288,/MRO_Products/status/977478897943052288,2018-03-24 09:35:04,Barco Grey's Anatomy Active Women's 41435 Color Block V-Neck Scrub Top- Black/Moonstruck/Coral Crush- X-Small - https://amzn.to/2DQuZqp pic.twitter.com/s9vEXstNju,0,0,0,,2,MRO_Products,grey's anatomy,1
2229,6709,Algin Valida,977478218251841541,/AlginValida/status/977478218251841541,2018-03-24 09:32:22,Grey's Anatomy marathon on Netflix because it's Saturday and there's not much to do but eat and binge-watch  🤷 ,0,0,0,,1,AlginValida,grey's anatomy,1
2230,6712,Huyen  🐍,977473920625455104,/xXDreamxP/status/977473920625455104,2018-03-24 09:15:17,Jackson & April (Grey's Anatomy) pic.twitter.com/fTDeOMY3G0,0,2,7,,2,xXDreamxP,grey's anatomy,1
2231,6715,inigo  ⭐️,977475150219132928,/yl1sse/status/977475150219132928,2018-03-24 09:20:11,"idk ""progress"" to me means forging a new path (luke cage, black panther, black lightning) vs repeating interesting but already seen stories (jessica jones, flash content)",1,0,2,,0,yl1sse,jessica jones,1
2232,6725,Chase Raube,977471680024141824,/ChaseRaube/status/977471680024141824,2018-03-24 09:06:23,Sarah Jessica Jones #CharacterTVMashuppic.twitter.com/Qnrqc8FvFO,0,1,1,#CharacterTVMashuppic.twitter.com/Qnrqc8FvFO,2,ChaseRaube,jessica jones,1
2233,6727,sir lord disco,977469826384842752,/cameronjamesdre/status/977469826384842752,2018-03-24 08:59:01,@JessicaJones so when is season 3 dropping?,0,0,0,,1,cameronjamesdre,jessica jones,1
2234,6735,Mau,977472820673355779,/mauureencruz/status/977472820673355779,2018-03-24 09:10:55,Grey’s anatomy s02e02,0,0,0,,2,mauureencruz,grey's anatomy,1
2235,6736,gio,977472580465643520,/_SassyQu33n/status/977472580465643520,2018-03-24 09:09:58,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/mtaQ pic.twitter.com/DWheVIqTyw,0,0,0,#tvtime,0,_SassyQu33n,grey's anatomy,1
2236,6737,Leli,977472262533197824,/leliloveslondon/status/977472262533197824,2018-03-24 09:08:42,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mtan pic.twitter.com/1DvnoDAKhA,0,0,0,#GreysAnatomy #tvtime,0,leliloveslondon,grey's anatomy,1
2237,6739,LaXou,977471390923284481,/LaXou_/status/977471390923284481,2018-03-24 09:05:14,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mt9r pic.twitter.com/j92gvYSaXX,0,0,0,#GreysAnatomy #tvtime,0,LaXou_,grey's anatomy,1
2238,6740,Greys Anatomy Quotes,977470168002592768,/QuoteDailyGreys/status/977470168002592768,2018-03-24 09:00:23,"""I hate that I know how many days it's been since we hung out. And I hate myself even more for asking you about it.""",0,1,3,,0,QuoteDailyGreys,grey's anatomy,1
2239,6742,♡ tessa ♡,977469636647165953,/_tessanoelle/status/977469636647165953,2018-03-24 08:58:16,TELL ME SOPHIE FROM HALLOWEENTOWN AND SOFIA FROM GREY’S ANATOMY DON’T LOOK ALIKE pic.twitter.com/C7MSeEsqwn 👀 ,0,0,4,,0,_tessanoelle,grey's anatomy,1
2240,6744,Paillette,977468787397156864,/tiny_rainbow/status/977468787397156864,2018-03-24 08:54:54,I've just watched Grey's Anatomy (S14E16 Fight For Your Mind) with my shiny unicorn #tvtime https://tvtime.com/r/mt6O pic.twitter.com/n5fkLo7Xoq,0,0,0,#tvtime,0,tiny_rainbow,grey's anatomy,1
2241,6746,kat 🌻,977468376837689344,/_SMOE/status/977468376837689344,2018-03-24 08:53:16,"Thought I was tired, and just now started  arching grey’s anatomy",1,0,0,,0,_SMOE,grey's anatomy,1
2242,6750,Lea レア,977465809986576384,/Lea_Ddnt/status/977465809986576384,2018-03-24 08:43:04,"I've just watched Grey's Anatomy S14E16 "" Caught Somewhere in Time "" with @betaseriespic.twitter.com/j8h6Q5WeF6",0,0,0,,0,Lea_Ddnt,grey's anatomy,1
2243,6752,Meely,977465205851607041,/_m6ly/status/977465205851607041,2018-03-24 08:40:40,#Nw Grey’s anatomy,0,0,0,#Nw,0,_m6ly,grey's anatomy,1
2244,6753,Erika De Chirico,977465039732072449,/demyeri86/status/977465039732072449,2018-03-24 08:40:00,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mt3d pic.twitter.com/PAPg4p8MIE,0,0,0,#GreysAnatomy #tvtime,0,demyeri86,grey's anatomy,1
2245,6754,Cαm’,977463364497625090,/Camille_Tlz/status/977463364497625090,2018-03-24 08:33:21,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/mt1x pic.twitter.com/sJpOjWZSMU,0,0,0,#GreysAnatomy #tvtime,0,Camille_Tlz,grey's anatomy,1
2246,6755,MyFeministTw1tt3r,977462852045778944,/feministtw1tt3r/status/977462852045778944,2018-03-24 08:31:18,Jessica Jones.,0,0,1,,2,feministtw1tt3r,jessica jones,1
2247,6771,Elliot,977457730754560000,/elliotscampos/status/977457730754560000,2018-03-24 08:10:57,JESSICA JONES Season 2 is the first Marvel Netflix season I've watched since DAREDEVIL Season 2.,0,0,0,,1,elliotscampos,jessica jones,1
2248,6773,natefizzle,977457269410619392,/natefizzle/status/977457269410619392,2018-03-24 08:09:07,"Finished Jessica Jones Season 2 tonight, great season, enjoyed the slow burn",0,0,0,,1,natefizzle,jessica jones,1
2249,6776,Pamplemouse.,977463138475012097,/Puthayes/status/977463138475012097,2018-03-24 08:32:27,Watched the  S14E16 of Grey's Anatomy! #GreysAnatomy in bed with Carlos Valdes #tvtimehttps://tvtime.com/r/mt1i ,0,0,0,#GreysAnatomy #tvtimehttps://tvtime.com/r/mt1i,0,Puthayes,grey's anatomy,1
2250,6778,Abi,977462738397093888,/MeliLpda96/status/977462738397093888,2018-03-24 08:30:51,Grey's anatomy,0,0,0,,2,MeliLpda96,grey's anatomy,1
2251,6784,emelyn f.v.,977461475425112064,/___emyx3/status/977461475425112064,2018-03-24 08:25:50,This season of Grey's Anatomy has been making me feel so miserable,0,0,1,,1,___emyx3,grey's anatomy,1
2252,6785,~J 🌙,977461248798445570,/Byebyebesson/status/977461248798445570,2018-03-24 08:24:56,"Grey's Anatomy, Gossip Girl",1,0,0,,2,Byebyebesson,grey's anatomy,1
2253,6789,A,977459824983199744,/exiior_a/status/977459824983199744,2018-03-24 08:19:17,I've just watched episode S10E13 of Grey's Anatomy! #tvtime https://tvtime.com/r/msYy pic.twitter.com/JeUiVXYJRR,0,0,0,#tvtime,0,exiior_a,grey's anatomy,1
2254,6791,Caroline Richards,977459448758358016,/carriekelly/status/977459448758358016,2018-03-24 08:17:47, hilarious! Im planning on doing the same after my op.  I have about another 9 seasons of Grey’s Anatomy to get through! Should take a few weeks  Not too bad today thanks. Normal rubbish chemo after effects but off to see some lambs later with our boy so a nice day ahead. X 😂 ,3,0,2,,0,carriekelly,grey's anatomy,1
2255,6799,Marc since 1984,977455240197885952,/KingMarcquito/status/977455240197885952,2018-03-24 08:01:04,"So @JessicaJones season 2 has been really good so far, and it’s not because of the vast increase in sex scenes  🤨 ",0,0,1,,1,KingMarcquito,jessica jones,1
2256,6800,Living Coast 2 Coast,977455127861673984,/livecoast2coast/status/977455127861673984,2018-03-24 08:00:37,I liked a @YouTube video http://youtu.be/uzc4eaG5-6w?a  Jessica Jones Season 2 - Review (No Spoilers),0,0,0,,2,livecoast2coast,jessica jones,1
2257,6806,platano con salami 🧚🏾‍♀️ 🧚🏾‍♀️,977451504981463047,/lareinanegraa/status/977451504981463047,2018-03-24 07:46:13,Watching Jessica jones,1,0,1,,0,lareinanegraa,jessica jones,1
2258,6809,ChookyWookiee,977450612336947200,/ChookyWookiee/status/977450612336947200,2018-03-24 07:42:40,Having dinner and Jessica Jones break. Then back for a rare evening shift...maybe a sneaky co-stream for good measure,0,1,3,,1,ChookyWookiee,jessica jones,1
2259,6817, 🐺,977454911397990401,/_hassaanhere/status/977454911397990401,2018-03-24 07:59:45,Grey's anatomy* 😂 ,1,0,1,,1,_hassaanhere,grey's anatomy,1
2260,6818,Matthew Petri,977454301953101824,/EDStype3Zebra/status/977454301953101824,2018-03-24 07:57:20,I don't watch Grey's Anatomy...  I just wanted to remind everyone of the episode of House where Dr. House said the patient couldn't have EDS because he had attached earlobes pic.twitter.com/S3RSBdfsh2,1,0,0,,0,EDStype3Zebra,grey's anatomy,1
2261,6820,Ramsey S.,977453635951935489,/ReasonSheLeft/status/977453635951935489,2018-03-24 07:54:41,"Grey's anatomy and some sleep 
....eyez calls it a night ✌🏾 ",1,1,0,,1,ReasonSheLeft,grey's anatomy,1
2262,6825,SpoilerTV_Greys,977453254866034688,/SpoilerTV_Greys/status/977453254866034688,2018-03-24 07:53:10,"Grey's Anatomy - Episode 14.19 - Beautiful Dreamer - Synopsis (Posted: 2018-03-24 02:53:08)

http://www.spoilertv.com/2018/03/greys-anatomy-episode-1419-title.html …pic.twitter.com/Pva9bBJSL8",0,0,0,,2,SpoilerTV_Greys,grey's anatomy,1
2263,6826,Kynedi  ✨ ➰,977452968613220352,/K_Pimping/status/977452968613220352,2018-03-24 07:52:02,Grey’s Anatomy has all my attention  I didn’t know it was this good. 😩 ,0,0,0,,1,K_Pimping,grey's anatomy,1
2264,6831,Pia,977451429056139264,/THEOR4EKEN/status/977451429056139264,2018-03-24 07:45:55,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/msS7 pic.twitter.com/lpeMtEZQq1,0,0,0,#GreysAnatomy #tvtime,0,THEOR4EKEN,grey's anatomy,1
2265,6832,ً,977451403089235972,/emmasfrosts/status/977451403089235972,2018-03-24 07:45:49,now that the x files season 11 finished i only have to keep up with riverdale and grey’s anatomy and why do i still find it to be too much,1,0,0,,1,emmasfrosts,grey's anatomy,1
2266,6834,Dan Barrett,977450606506987521,/TheDanBarrett/status/977450606506987521,2018-03-24 07:42:39,"The end of The X-Files, and hello to Superman's grandpa + a Grey's Anatomy spin-off  http://mailchi.mp/e3899ed72810/re-send-the-end-of-the-x-files-and-hello-to-supermans-grandpa-a-greys-anatomy-spin-off …",0,0,0,,2,TheDanBarrett,grey's anatomy,1
2267,6839,Paul Arthur,977446744693895168,/PaulArthurVover/status/977446744693895168,2018-03-24 07:27:18,"So I started watching @JessicaJones on Netflix this grey wet morning but what I need was some sun, so I switched to the @goodkarmahosp instead. Oh my, good call @redman1_amanda is Back!",1,2,19,,-1,PaulArthurVover,jessica jones,1
2268,6844,JT,977444190027223040,/__JordannTanner/status/977444190027223040,2018-03-24 07:17:09,Jessica Jones Season 2 >,0,0,0,,2,__JordannTanner,jessica jones,1
2269,6850,Elf Queen,977442742912524289,/elfnymph/status/977442742912524289,2018-03-24 07:11:24,second season of Jessica Jones got me all fucked up,0,0,0,,1,elfnymph,jessica jones,1
2270,6855,Ash,977450513493929985,/xoxox_ashleyy/status/977450513493929985,2018-03-24 07:42:17,The way April Kepner from Greys anatomy is feeling. That’s how I’ve been feeling recently. Lost and emotionally and doubting God. I just need to keep praying until all these feels go away.,0,0,0,,0,xoxox_ashleyy,grey's anatomy,1
2271,6857,REBEL,977441899085787136,/rebelrouser125/status/977441899085787136,2018-03-24 07:08:03,I’m up until 2 am.  Why you may ask?  Because I just finished Jessica jones season 2 lay off.,1,0,1,,1,rebelrouser125,jessica jones,1
2272,6868,beatriz,977446889896505344,/whoyeun/status/977446889896505344,2018-03-24 07:27:53,I've just watched episode S14E16 of Grey's Anatomy! #GreysAnatomy #tvtime https://tvtime.com/r/msOA pic.twitter.com/bntdsYnnA1,0,0,0,#GreysAnatomy #tvtime,0,whoyeun,grey's anatomy,1
2273,6873,Juan Jose Barrera  ♿️,977442719579758592,/Juanito011/status/977442719579758592,2018-03-24 07:11:19,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/msLz pic.twitter.com/jjCtTZuR2t,0,0,0,#tvtime,0,Juanito011,grey's anatomy,1
2274,6886,Brian Hicks,977439387867807744,/BrianGHicks/status/977439387867807744,2018-03-24 06:58:04,I feel like I started watching season two of Jessica Jones four months ago...I should just have jumped to Tennant's episode and been done with it...,0,0,0,,-1,BrianGHicks,jessica jones,1
2275,6894,bcimSHELBYE,977436964717809664,/BcImShelbye/status/977436964717809664,2018-03-24 06:48:26,I voted for #TeamJessicaJones on @TheTylt—@JessicaJones is the most badass heroine series  http://tylt.it/F6w2x https://cards.twitter.com/cards/18ce54ao62b/5a3ic … 👊 ,0,0,0,#TeamJessicaJones,1,BcImShelbye,jessica jones,1
2276,6895,Briana,977442279819436032,/Bri_brana/status/977442279819436032,2018-03-24 07:09:34,You know it’s an intense episode of Greys Anatomy if “How to Save a Life” starts playing,0,0,13,,1,Bri_brana,grey's anatomy,1
2277,6898,Rowena Ravenclaw,977441651277946880,/arafaelamelo/status/977441651277946880,2018-03-24 07:07:04,I've just watched episode S14E16 of Grey's Anatomy! #tvtime https://tvtime.com/r/msKL pic.twitter.com/0iwIkWTCe9,0,0,0,#tvtime,0,arafaelamelo,grey's anatomy,1
2278,6901,gabby,977440999898312704,/gabbysuss/status/977440999898312704,2018-03-24 07:04:29,"grey’s anatomy is stressing me out more than it ever should be, @shondarhimes pls dm me i just wanna talk",0,0,0,,1,gabbysuss,grey's anatomy,1
2279,6906,camila.,977439266165977088,/itscamomila/status/977439266165977088,2018-03-24 06:57:35,I've just watched episode S05E01 of Grey's Anatomy! #tvtime https://tvtime.com/r/msJv pic.twitter.com/p8xCSW9cMn,0,0,0,#tvtime,0,itscamomila,grey's anatomy,1
2280,6912,Gina Lawriw,977435676835794945,/GinaLawriw/status/977435676835794945,2018-03-24 06:43:19,Did Jessica Capshaw Just Throw a Little Bit of Shade at Grey's Anatomy? https://www.popsugar.com/entertainment/Jessica-Capshaw-Tweet-About-Grey-Anatomy-March-2018-44690687?utm_campaign=desktop_share&utm_medium=twitter&utm_source=popsugar … via @POPSUGAREnt,0,0,0,,2,GinaLawriw,grey's anatomy,1
2281,6913,s s j ♡,977435125104414720,/shelbyshayjayyy/status/977435125104414720,2018-03-24 06:41:08,Greys anatomy is honestly so dramatic i can’t deal,0,0,0,,0,shelbyshayjayyy,grey's anatomy,1
2282,6914,Sav Rush,977435069340991494,/savlauren5/status/977435069340991494,2018-03-24 06:40:55,Grey’s Anatomy is the General Hospital of our generation,0,0,1,,1,savlauren5,grey's anatomy,1
2283,6924,Glen Whillier,977433226493943808,/glenwhillier/status/977433226493943808,2018-03-24 06:33:35,Having finished Breaking Bad a couple of days I took it upon myself to start watching Jessica Jones. This show kicks ass how did I never know of it before?,0,0,0,,1,glenwhillier,jessica jones,1
2284,6925,Fusionx,977433220751900673,/rofldrg/status/977433220751900673,2018-03-24 06:33:34,"Me after hearing ""The Raft"" mentioned in @JessicaJones pic.twitter.com/UqedbNrCba",0,0,2,,1,rofldrg,jessica jones,1
2285,6926,Hackoru,977433067370504193,/HackoruTV/status/977433067370504193,2018-03-24 06:32:57,"Yo Jessica Jones look hella good, i need a girl that look like her sheesh  👀 ",0,1,5,,1,HackoruTV,jessica jones,1
2286,6927,Film School by Phone,977432878232604682,/TeachFilm/status/977432878232604682,2018-03-24 06:32:12,'Marvel's Jessica Jones': Janet McTeer on Channeling Patti Smith For Her Most Action-Packed Role Yet http://dld.bz/gHdgM ,0,0,0,,2,TeachFilm,jessica jones,1
2287,6933,C-곰,977432097341263872,/omona/status/977432097341263872,2018-03-24 06:29:06,holy shit the jeri twist in jessica jones. carrie-anne moss is killing it on this show,0,0,0,,1,omona,jessica jones,1
2288,6943,Atlantis-TV (ATV) #StargateNow,977427383748890624,/atlantistvru/status/977427383748890624,2018-03-24 06:10:22,"#Stargate #SG1 #actor #TerryChen (@theTerryChen) is #starring as #PryceCheng on #season2 of #JessicaJones #series!

http://www.inkedmag.com/g/jessica-jones-introduces-heavily-tattooed-cast-member/ …

via @Inkedmag
#StargateSG1 #TerryKeliChen @JessicaJones pic.twitter.com/BAJPpStArG",0,0,4,#Stargate #SG1 #actor #TerryChen #starring #PryceCheng #season2 #JessicaJones #series! #StargateSG1 #TerryKeliChen,2,atlantistvru,jessica jones,1
2289,6947,Lawrence Silveira,977426270257668096,/WriterLawrence/status/977426270257668096,2018-03-24 06:05:57,"BUT ANYWAYS, in summary, Jessica Jones has single-handedly proven that the Avengers could have seen Justice League, and also that Toby Maguire exists within the MCU, not as Spider-man, but only as an actor who has played Spider-man.",0,0,1,,1,WriterLawrence,jessica jones,1
