,id,fullname,tweet_id,url,timestamp,replies,retweets,likes,hashtags,tweet_class,user,query,text
4332,8783,lisa stat,977084128385470464,/stat_lisa/status/977084128385470464,2018-03-23 07:26:24,0,0,0,#television #television #OnePlanetSummit #news #entertainmentpic.twitter.com/tt2LUlddNQ,99,stat_lisa,sneaky pete,http://bit.ly/2z41qT3  Contrary opinion: Sneaky Pete 2 is wayyyy better than the first ►►http://bit.ly/2z41qT3  via #television #television #OnePlanetSummit #news #entertainmentpic.twitter.com/tt2LUlddNQ
4333,8784,✭Peter A✭,977079004581810176,/Peter_Aschoff/status/977079004581810176,2018-03-23 07:06:02,0,0,0,,2,Peter_Aschoff,sneaky pete,Amazon’s ‘Sneaky Pete’ Expected To Get A Season 3 After Securing California Relocation With TV Tax Credit http://deadline.com/2018/03/sneaky-pete-california-tax-credit-awards-full-list-1202345743/ … via @deadline
4334,8785,AJ Blackston,977078349427339264,/AJBlackston/status/977078349427339264,2018-03-23 07:03:26,0,0,0,#LI #SOLUTIONS #Consulting #Legal,99,AJBlackston,sneaky pete,"White Collar Crime News: ""Sneaky Pete (Season 2) Review"" http://ift.tt/2ILiAaB  #LI http://ift.tt/eA8V8J  #SOLUTIONS #Consulting #Legal"
4335,8786,Jay peda,977060615352176640,/PedaToons/status/977060615352176640,2018-03-23 05:52:58,0,0,0,,99,PedaToons,sneaky pete,Finish the first season of sneaky Pete show is really good
4336,8787,Katy Cairo,977059246167773184,/katycairo/status/977059246167773184,2018-03-23 05:47:31,0,0,0,#ThanksInAdvance #SneakyPete,99,katycairo,sneaky pete,@PrimeVideo normalize the volume of the trailers before a show starts please. #ThanksInAdvance #SneakyPete
4337,8788, 🖤 ✨ 🦇 🥦,977058140234510336,/claricemiranda_/status/977058140234510336,2018-03-23 05:43:08,0,0,1,,99,claricemiranda_,sneaky pete,Damn Sneaky Pete is such a damn good show. If you have amazon prime I def recommend it  pic.twitter.com/8HjBpIEXyu
4338,8789,star,977056713516945409,/mar8804/status/977056713516945409,2018-03-23 05:37:27,0,0,0,#sneakypete #perktv,99,mar8804,sneaky pete,I'm earning rewards for watching TV with @GetPerk! #sneakypete #perktv
4339,8790,Deb Erickson,977055752924823552,/pch3rdwtch/status/977055752924823552,2018-03-23 05:33:38,0,0,0,,99,pch3rdwtch,sneaky pete,@BryanCranston dude Sneaky Pete is frickin awesome - Ribisi’s the shit - thank you
4340,8791,Braeden Anderson,977055259183996928,/kingbraeden/status/977055259183996928,2018-03-23 05:31:41,0,0,2,#SneakyPete #GOAT,99,kingbraeden,sneaky pete,The #SneakyPete season finale was one of the greatest of all time #GOAT @SneakyPeteTV
4341,8792,Nicky  🌈 ➡️ Melodrama,977052669813682177,/babynick95/status/977052669813682177,2018-03-23 05:21:23,0,0,1,#SneakyPete,99,babynick95,sneaky pete,This show is so intense I’m obsessed #SneakyPete pic.twitter.com/G5eos0ecJo
4342,8793,BWare Blocboy,977051731925307392,/BWare_LaFlare/status/977051731925307392,2018-03-23 05:17:40,0,1,1,,99,BWare_LaFlare,sneaky pete,Sneaky Pete Season 2 on Prime Video 
4343,8794,Derek Taylor,977050431074451456,/dtpowski/status/977050431074451456,2018-03-23 05:12:30,0,0,2,,1,dtpowski,sneaky pete,"In the process of cord cutting, and started watching Sneaky Pete because we already have Amazon, and holy crap. Whoever is writing that is either a genius or leading me into a road runner mural."
4344,8795,乃尺ﾉﾉﾉﾉ 🖤,977049009134039041,/Duhhhh_Briiii/status/977049009134039041,2018-03-23 05:06:51,0,0,0,,99,Duhhhh_Briiii,sneaky pete,Sneaky Pete is a good ass show 
4345,8796,Mark Aznavourian,977048468479881216,/maznav/status/977048468479881216,2018-03-23 05:04:42,0,0,0,#hartfordwhalers #sneakypete.,99,maznav,sneaky pete,Love #hartfordwhalers shoutouts during #sneakypete. Great great show.
4346,8797,Muffin Top Mars,977048156570603520,/Marioassguy/status/977048156570603520,2018-03-23 05:03:27,1,0,0,,99,Marioassguy,sneaky pete,OMG Sneaky Pete is back on Amazon! I'm excited like a little school girl 
4347,8798,Craig Kendall,977046546951761922,/craigkendall/status/977046546951761922,2018-03-23 04:57:04,0,0,0,,99,craigkendall,sneaky pete,Okay @SneakyPeteTV I binge watched both seasons... Paced myself to two weeks. We need another one pronto please!
4348,8799,llanes,977043103893798912,/tllanes/status/977043103893798912,2018-03-23 04:43:23,3,0,2,#SneakyPete,1,tllanes,sneaky pete,Damn. Luka from #SneakyPete is HOT.
4349,8800,Molly Jones,977043052832305154,/RealMollyJones/status/977043052832305154,2018-03-23 04:43:11,0,0,1,#SneakyPete,99,RealMollyJones,sneaky pete,The acting by the FBI Agents in #SneakyPete season 2 is killllling me. Everything else is great though! 
4350,8801,Robert Starz,977042677576413184,/KarmaCafeBuzz/status/977042677576413184,2018-03-23 04:41:41,0,0,0,,1,KarmaCafeBuzz,sneaky pete,Started watching this now I can't stop. Damn it I really wanted to get some sleep. Great show. — watching Sneaky Pete
4351,8802,Banners,977042320917803009,/bannersquest/status/977042320917803009,2018-03-23 04:40:16,0,0,0,,99,bannersquest,sneaky pete,Isn't that Maggie's mom? I wouldn't mess with her.
4352,8803,K N  🎄,977041493952262144,/_knoodz/status/977041493952262144,2018-03-23 04:36:59,0,0,0,,99,_knoodz,sneaky pete,1st season of Sneaky Pete 
4353,8804,#ShePersisted,977040694559653889,/k8tdid2/status/977040694559653889,2018-03-23 04:33:48,0,0,1,#TrumpShitHole #SneakyPete #Amazon,99,k8tdid2,sneaky pete,"For those of you looking 
to fill a show hole or turn off 
the #TrumpShitHole
I recommend #SneakyPete  on #Amazon"
4354,8805,UPC Bot,977039752472944641,/upcbot/status/977039752472944641,2018-03-23 04:30:04,0,0,0,,99,upcbot,sneaky pete,"name: Sneaky Pete's Oatstanding Beverage Mango Mystique
brand: Sneaky Pete's
upc12: 817539011069
upc14: 00817539011069
id: 697"
4355,8806,Cheyo  🇸🇻 🇺🇸,977039469059522560,/CheyosWorld/status/977039469059522560,2018-03-23 04:28:56,0,0,0,,2,CheyosWorld,sneaky pete,Sneaky Pete season 2 
4356,8807,Kenneth C. Roach Jr.,977038388284002304,/jyantcocKRoach/status/977038388284002304,2018-03-23 04:24:38,0,0,0,,99,jyantcocKRoach,sneaky pete,This show is amazing... The characters... Damn — watching Sneaky Pete
4357,8808,erin,977037797658734593,/_erinfisher/status/977037797658734593,2018-03-23 04:22:18,0,0,1,,99,_erinfisher,sneaky pete,Sneaky Pete is quickly becoming one of my new favorite tv shows
4358,8809,Sheltie Mom,977036252775157760,/HouAggie86/status/977036252775157760,2018-03-23 04:16:09,0,0,1,,99,HouAggie86,sneaky pete,She’s waiting for Sneaky Pete. 
4359,8810,Judy Muhlberg,977034026262368256,/MuhlbergJudy/status/977034026262368256,2018-03-23 04:07:18,0,0,1,#SneakyPete-just #theAmericans,99,MuhlbergJudy,sneaky pete,"#SneakyPete-just finished season 2. That was quite a story. Happy to hear that there will be a season 3. Got a kick out of seeing ""Audrey""/""Claudia"" having a scene with ""Marjorie""/""Martha""!
#theAmericans reference."
4360,8811,Chez,977033947426312192,/supreme_negus/status/977033947426312192,2018-03-23 04:07:00,0,0,1,,99,supreme_negus,sneaky pete,Such a dope show!
4361,8812,Alex Wilpon,977033624238338048,/alexwilpon/status/977033624238338048,2018-03-23 04:05:43,0,0,1,,2,alexwilpon,sneaky pete,Sneaky Pete
4362,8813,nydia ®  🦋,977031281417572353,/N_y_d_i_a/status/977031281417572353,2018-03-23 03:56:24,0,0,0,#SneakyPete,99,N_y_d_i_a,sneaky pete,I’ve devoured the 1st season of #SneakyPete I can’t wait to get into 2nd season 
4363,8814,Mike Goldweber,977029453980360704,/halciber/status/977029453980360704,2018-03-23 03:49:08,1,0,1,#loveit #SneakyPete,99,halciber,sneaky pete,"I just saw the end of season 2. It was wonderful.

#loveit #SneakyPete"
4364,8815,Snake Plisskenish,977028507149709312,/_CrotalusAtrox_/status/977028507149709312,2018-03-23 03:45:23,0,0,1,,99,_CrotalusAtrox_,sneaky pete,"Nice.   I've got episode 3 of Sneaky Pete all set up and ready to go.

Holy crap.   Punk'd reboot staring Amanda Peete = Sneeky Peete."
4365,8816,Marcos Sanchez,977028280443396096,/marcosnotmarcus/status/977028280443396096,2018-03-23 03:44:29,0,0,0,,2,marcosnotmarcus,sneaky pete,Sneaky Pete
4366,8817,Brock_eye,977026444588089344,/Brock_eye/status/977026444588089344,2018-03-23 03:37:11,0,0,2,,99,Brock_eye,sneaky pete,Sneaky Pete is fire
4367,8818,V. Cadaverini,977026264094691328,/East_/status/977026264094691328,2018-03-23 03:36:28,0,0,0,,99,East_,sneaky pete,That sneaky pete advert is awful and the show looks awful too. If I have to hear that trash writing “it’s impossible” “the trick is only impossible until it isn’t” anymore ....
4368,8819,WDRTS,977025501117083648,/WDRTS_Player/status/977025501117083648,2018-03-23 03:33:26,1,0,2,#SantaClaritaDiet,99,WDRTS_Player,sneaky pete,"Just think, in 3 and a half hours the twitter be as relevant as Joe Biden, season 2 of  #SantaClaritaDiet drops tonight, better finish Sneaky Pete soon, slacker @_CrotalusAtrox_"
4369,8820,pawsome__pups,977025055149486087,/HollieNewlin/status/977025055149486087,2018-03-23 03:31:40,0,1,2,,99,HollieNewlin,sneaky pete,@SneakyPeteTV I just finished binge watching Season 1 & 2! This is what I call Exceptional TV! I'm already wanting more! Please! 
4370,8821,Kristen Marie,977024462037110785,/KrisMarie4813/status/977024462037110785,2018-03-23 03:29:18,0,0,0,,99,KrisMarie4813,sneaky pete,Season 2 of @SneakyPeteTV .... amazing 
4371,8822,David Kepner,977024258936156160,/PDate/status/977024258936156160,2018-03-23 03:28:30,0,0,1,#SneakyPete #binge #amazon,99,PDate,sneaky pete,"Congratulations, @BryanCranston, on the second season of Sneaky Pete. Brilliant. It almost feels like I was conned into loving it. #SneakyPete #binge #amazon"
4372,8823,insignificant,977024027163283458,/NotKirbyMack/status/977024027163283458,2018-03-23 03:27:34,0,0,0,,99,NotKirbyMack,sneaky pete,This season was dope. Topped the first! Loved it!
4373,8824,Robin,977023000099938304,/RobinSmg5769/status/977023000099938304,2018-03-23 03:23:30,0,0,0,,99,RobinSmg5769,sneaky pete,Love sneaky Pete!
4374,8825,Josh Cochrane,977022612856455168,/joshcochrane/status/977022612856455168,2018-03-23 03:21:57,0,0,0,,99,joshcochrane,sneaky pete,Bold move in Sneaky Pete season 2 to have the bad guy talk like Gru
4375,8826,Gene Higginbotham,977021963662184448,/G_Higg/status/977021963662184448,2018-03-23 03:19:22,0,0,0,,99,G_Higg,sneaky pete,Wife and I are ready for Season 3 of @SneakyPeteTV!  Binge watched first two seasons in a week!  Awesome show!!
4376,8827,Austin,977021754228072449,/The1FalseAustin/status/977021754228072449,2018-03-23 03:18:33,1,0,3,,99,The1FalseAustin,sneaky pete,Sneaky Pete feels like Breaking Bad mixed with Justified and not just because Bryan Cranston and Jacob Pitts and Margot Martindale are there
4377,8828,Jeff Logan,977019367245451264,/logn84/status/977019367245451264,2018-03-23 03:09:03,0,0,0,,99,logn84,sneaky pete,"If you’re not watching her in Sneaky Pete, you really should."
4378,8829,ＤＥＶＩＬＲＯＤ,977019129411579904,/Sephirod_/status/977019129411579904,2018-03-23 03:08:07,0,0,0,#NW,99,Sephirod_,sneaky pete,#NW Sneaky Pete S02E05 pic.twitter.com/BvLdVukndk
4379,8830,Corey Cramer,977018293784645632,/CoreyCramer/status/977018293784645632,2018-03-23 03:04:48,0,0,1,,99,CoreyCramer,sneaky pete,Everyone needs to start watching @SneakyPeteTV 
4380,8831,MaKaila 🤘🏽,977017996181897216,/mheath_15/status/977017996181897216,2018-03-23 03:03:37,0,0,0,,1,mheath_15,sneaky pete,"sneaky pete is such a great show...highly recommend, everyone watch it"
4381,8832,David Kern,977016736938590209,/dakern/status/977016736938590209,2018-03-23 02:58:36,0,0,0,,99,dakern,sneaky pete,Did he also ask you if you’ve watched Sneaky Pete season 2?
4382,8833,Dr. Girlfriend Mrs. The Monarch,977014784163045376,/JenBad47/status/977014784163045376,2018-03-23 02:50:51,1,0,1,,99,JenBad47,sneaky pete,"Hey you should watch Sneaky Pete season 2, get with the program ya fuck "
4383,8834,Deidre Lynn,977014493736775680,/DJ_LiciousD/status/977014493736775680,2018-03-23 02:49:42,0,0,0,,99,DJ_LiciousD,sneaky pete,"Now I want Amazon prime, just to watch Sneaky Pete! @GiovanniRibisi"
4384,8835,Patrick McElhaney,977014042920456192,/patrick_mc/status/977014042920456192,2018-03-23 02:47:54,1,0,0,,99,patrick_mc,sneaky pete,"Finished season 2 of Sneaky Pete. 

Now I’m sad."
4385,8836,Snake Plisskenish,977013963195023362,/_CrotalusAtrox_/status/977013963195023362,2018-03-23 02:47:35,2,0,1,,99,_CrotalusAtrox_,sneaky pete,"Keep forgetting to watch season 2 of Sneaky Pete.

You dicks need to remind me of these things."
4386,8837,Roddy Boyd,977013918970384384,/RodBoydILM/status/977013918970384384,2018-03-23 02:47:24,0,0,0,,99,RodBoydILM,sneaky pete,"Based on her work on @SneakyPeteTV season 2, the name Jasmine Carmichael will become increasingly familiar to viewers."
4387,8838,CatZ,977012940472696833,/ROOTCatZ/status/977012940472696833,2018-03-23 02:43:31,2,1,3,,99,ROOTCatZ,sneaky pete,"Started watching ""Sneaky Pete"" on Amazon Prime, pretty good!"
4388,8839,Tyler,977012804510212096,/tbfuhrman/status/977012804510212096,2018-03-23 02:42:59,1,0,1,,99,tbfuhrman,sneaky pete,"season 2 of sneaky pete isn’t as good as season 1, that’s not to say it’s bad I just don’t find it as compelling."
4389,8840,aka Boss Nass,977012572347076608,/DaveBossNass/status/977012572347076608,2018-03-23 02:42:03,0,0,1,,99,DaveBossNass,sneaky pete,Whoa ACTUAL Mohegan Sun on Sneaky Pete!!
4390,8841,Mrjyn,977012381636284416,/mrjyn/status/977012381636284416,2018-03-23 02:41:18,0,0,0,,99,mrjyn,sneaky pete,"Sneaky Pete Kleinow & Rusty Young team up on Cream's ""Sunshine Of Your Love"" All copyrighted video and sound materials belong to their creators. No infringements intended. If... https://www.youtube.com/attribution_link?a=6_V5TPKhXqQ&u=%2Fwatch%3Fv%3DoDhl9lQjmW8%26feature%3Dshare …"
4391,8842,*Sunshine76*,977012371687444485,/sunshine_76_/status/977012371687444485,2018-03-23 02:41:16,0,0,0,,99,sunshine_76_,sneaky pete,"Ohhh Sneaky Pete!  Tried to watch one episode and now we are sucked in.   Giovanni Ribisi is THE con man.  
Let the binging continue!"
4392,8843,Mrjyn,977011286394351616,/mrjyn/status/977011286394351616,2018-03-23 02:36:57,0,0,0,,99,mrjyn,sneaky pete,I liked a @YouTube video http://youtu.be/oDhl9lQjmW8?a  Rusty Young Sneaky Pete Sunshine Of Your Love Suite Steel 1970
4393,8844,QuesaDilla,977010874966683648,/azdilla31/status/977010874966683648,2018-03-23 02:35:19,1,0,1,,99,azdilla31,sneaky pete,Mine just passed out! Yay I'm going to watch Sneaky Pete now.  We party hard
4394,8845,★·.·´¯`·.·★JLove★·.·´¯`·.·★,977009817125494786,/The_JLove/status/977009817125494786,2018-03-23 02:31:07,0,0,0,,99,The_JLove,sneaky pete,"I may be late but, @SneakyPeteTV is DOPE AF!"
4395,8846,WhiskeyGang,977009384717942785,/WhiskeyGang/status/977009384717942785,2018-03-23 02:29:23,0,0,0,,0,WhiskeyGang,sneaky pete,Sneaky Pete season 2 is out on @AmazonVideo @SneakyPeteTV 
4396,8847,nœ,977008980349169665,/zembones94/status/977008980349169665,2018-03-23 02:27:47,0,0,1,,1,zembones94,sneaky pete,Really enjoying sneaky pete
4397,8848,TheBlack007,977005978171465728,/MillsFortune777/status/977005978171465728,2018-03-23 02:15:51,0,0,1,#SneakyPete,99,MillsFortune777,sneaky pete,"Season 2 #SneakyPete the suspense is amazing, the writing is amazing, the storyline is great"
4398,8849,FangedFury,977005077847162880,/FangedFury/status/977005077847162880,2018-03-23 02:12:17,0,0,1,,2,FangedFury,sneaky pete,"In NRATV still available on Amazon? I won’t be tuning in or buying anything (have not spent a dime on Amazon for weeks btw) until NRATV is out. Good luck, Sneaky Pete."
4399,8850,GwenSW,977004244971737088,/GwenBkesTheCake/status/977004244971737088,2018-03-23 02:08:58,0,0,1,,99,GwenBkesTheCake,sneaky pete,"Definitely Maisel. I also recommend Sneaky Pete, Catastrophe, Fleabag and Red Oaks."
4400,8851,Matt Seitz,977002972545560576,/MattySeitz/status/977002972545560576,2018-03-23 02:03:55,0,0,0,,1,MattySeitz,sneaky pete,Sneaky Pete is pretty darn good.
4401,8852,Midday Veil,977001430543454208,/MiddayVeil/status/977001430543454208,2018-03-23 01:57:47,0,3,15,,99,MiddayVeil,sneaky pete,Whoever designed the sets for this TV show @SneakyPeteTV put a Midday Veil poster in this character’s room.  pic.twitter.com/emGN2bdrGa
4402,8853,Deagon,977000528084373504,/DeagonWalker/status/977000528084373504,2018-03-23 01:54:12,0,0,0,#SneakyPete,99,DeagonWalker,sneaky pete,Too many damn nosey ass ppl on #SneakyPete
4403,8854,paisley  💌,976999476375183363,/alwayspaisley/status/976999476375183363,2018-03-23 01:50:01,1,0,1,,2,alwayspaisley,sneaky pete,Power. Breaking Bad. Sneaky Pete. Sons of Anarchy. The Get Down. Homeland. The Americans. Narcos. Downton Abbey
4404,8855,AJC4JSU 🐓,976999339234119681,/ajc4jsu/status/976999339234119681,2018-03-23 01:49:28,1,0,0,,99,ajc4jsu,sneaky pete,"Hey @kyronsamuels , you checked out @SneakyPeteTV on amazon yet?"
4405,8856,Karen J.,976999122585772032,/mrskjl7/status/976999122585772032,2018-03-23 01:48:37,0,0,1,#SneakyPete #amazon,99,mrskjl7,sneaky pete,Finally watching #SneakyPete season 2. Money  laundering & the long con have less drama than meanie mommy shit but I’ll take the distraction #amazon
4406,8857,cdnovelist,976998941026811905,/cdnovelist/status/976998941026811905,2018-03-23 01:47:53,0,0,1,#SneakyPete,99,cdnovelist,sneaky pete,Watching #SneakyPete What are you doing right now?
4407,8858,paisley  💌,976997636057137152,/alwayspaisley/status/976997636057137152,2018-03-23 01:42:42,0,0,2,#SneakyPete #GiovanniRibisihttps://twitter.com/rickrreed/status/974267779305168899,99,alwayspaisley,sneaky pete,All done Binge watched both seasons. #SneakyPete is clever. Very good  Major win for @amazon @PrimeVideo Bravo #GiovanniRibisihttps://twitter.com/rickrreed/status/974267779305168899 …
4408,8859,Lauriekay25,976997599709466624,/lauriekay25/status/976997599709466624,2018-03-23 01:42:34,1,0,1,#SneakyPete #loveIt,99,lauriekay25,sneaky pete,"I just started watching this and I must say it’s very good, very, very good.  The thought process that went into writing this series is impeccable. I love this series #SneakyPete #loveIt"
4409,8860,Sam Carlson,976997582466637824,/SamCarlson2345/status/976997582466637824,2018-03-23 01:42:30,0,0,1,,0,SamCarlson2345,sneaky pete,Can we be sure the villain from Sneaky Pete season 2 isn’t @BillSimmons ?pic.twitter.com/lTZ16vj2qt
4410,8861,Alan Chu,976996309843329024,/pyrotechac/status/976996309843329024,2018-03-23 01:37:26,0,0,0,,99,pyrotechac,sneaky pete,Yay!  Another win for CA film.  How they bring it to SF!
4411,8862,Deagon,976995658904125442,/DeagonWalker/status/976995658904125442,2018-03-23 01:34:51,0,0,0,#SneakyPete,99,DeagonWalker,sneaky pete,This dumbass chick Maggie #SneakyPete
4412,8863,Iron Stef,976995588851027968,/Ironsteph/status/976995588851027968,2018-03-23 01:34:34,0,0,1,#SneakyPete,99,Ironsteph,sneaky pete,#SneakyPete is very Oceans eleven. pic.twitter.com/gOVpwEiHZa
4413,8864, 🖕 😉 Justus,976992033624633344,/Buz_Meg/status/976992033624633344,2018-03-23 01:20:27,1,0,0,,1,Buz_Meg,sneaky pete,so many shows! Sneaky Pete too if you liked Justified at all
4414,8865,Ballr_trac,976991738471571456,/Daintydalo/status/976991738471571456,2018-03-23 01:19:16,0,1,0,#Amazon #SneakyPete,99,Daintydalo,sneaky pete,Watching #Amazon #SneakyPete and he reminds me of @PressSec the lies. wow!
4415,8866,Not Russian Guy,976990686678466560,/notrussianguy/status/976990686678466560,2018-03-23 01:15:05,0,0,0,,99,notrussianguy,sneaky pete,Marky Mark you sneaky pete! I didn't know Biden was at that game. Damn Wolfpack! pic.twitter.com/hCssoCxRxe
4416,8867,carolhay,976989549049114624,/carolhay/status/976989549049114624,2018-03-23 01:10:34,0,0,0,,99,carolhay,sneaky pete, great show
4417,8868,JZ Murdock,976987158811697152,/jzmurdock/status/976987158811697152,2018-03-23 01:01:04,0,0,0,,99,jzmurdock,sneaky pete,"I'm loving this show Sneaky Pete on Amazon Prime. With creators being Bryan Cranston, David Shore and Giovanni Ribisi as the lead, how can this not be great? I liked season one but i'm liking season two even more. :)"
4418,8869,Casey Finlinson,976986444563558400,/Findaddy81/status/976986444563558400,2018-03-23 00:58:14,0,0,1,,99,Findaddy81,sneaky pete,"@Kenny3DD Some show Ideas for you that I’ve watched are on Amazon Prime Video, The Tick is ridiculous but funny, The Man in the High Castle is pretty good and there is a show called Sneaky Pete that I’ve heard a lot of good about."
4419,8870,TheBlack007,976986389110775808,/MillsFortune777/status/976986389110775808,2018-03-23 00:58:01,0,0,0,#SneakyPete,1,MillsFortune777,sneaky pete,Season 2 of #SneakyPete I only watched this show because @andrewschulz was on season 1
4420,8871,kiera allen,976985937346465793,/kchereese93/status/976985937346465793,2018-03-23 00:56:13,0,0,0,,99,kchereese93,sneaky pete,Episode 10//Season 2//@SneakyPeteTV holy moly.
4421,8872,pdubbal,976985838872662016,/ILL_FN_Logical/status/976985838872662016,2018-03-23 00:55:50,1,0,0,,99,ILL_FN_Logical,sneaky pete,I haven't watched that yet. I decided to start sneaky Pete instead. Jessica Jones ok?
4422,8873,A.S. Freeman,976985529240772608,/asfreeman/status/976985529240772608,2018-03-23 00:54:36,0,0,1,,99,asfreeman,sneaky pete,Finally watching @SneakyPeteTV season 2 and it is delivering on all my expectations.
4423,8874,Mrjyn,976984441661911041,/mrjyn/status/976984441661911041,2018-03-23 00:50:17,0,0,0,,99,mrjyn,sneaky pete,"any old thing like bobbing and a weaving you can do on a train dedicated to Stanley Booth and ""Sneaky"" Pete Kleinow http://www.dailymotion.com/video/x2enpn "
4424,8875,Seth Cowan,976982727525269504,/Crystal_SethLab/status/976982727525269504,2018-03-23 00:43:28,1,0,0,,0,Crystal_SethLab,sneaky pete,"Needed a new show, trying out Sneaky Pete on Prime. Staying for Margo Martindale."
4425,8876,Rory Kelly,976982680637267969,/thatrorkid23/status/976982680637267969,2018-03-23 00:43:17,0,0,1,,99,thatrorkid23,sneaky pete,Sneaky Pete on Amazon is a must watch
4426,8877,Matt Hausfater,976982650534600704,/jewsqueeze/status/976982650534600704,2018-03-23 00:43:10,0,0,0,,99,jewsqueeze,sneaky pete,If I have to hear Bryan Cranston tell me to watch Sneaky Pete I’m gonna throw my phone against a wall.
4427,8878,Del Zamora,976982293310050304,/DelZamora/status/976982293310050304,2018-03-23 00:41:44,0,0,0,,99,DelZamora,sneaky pete,"Del Zamora / Del Zamora portrays Kwahu Dockery, in 1 episode of Season One of Sneaky Pete, and 5 episodes of Season Two of Sneaky Pete; both Seasons are available on AMAZON PRIME right now. 

This is a nice role. https://www.facebook.com/delzamora/posts/10155500655583041 …"
4428,8879,Danielle,976981996349149184,/cdanigirl/status/976981996349149184,2018-03-23 00:40:34,0,0,0,,99,cdanigirl,sneaky pete,Girl its great I'm just now finishing up the second season. I have always loved Giovanni but this show yeah he out did himself
4429,8880,denys fray,976981774034178048,/denysfray/status/976981774034178048,2018-03-23 00:39:41,0,0,1,#SneakyPete,99,denysfray,sneaky pete,Just finished watching #SneakyPete season 2 pic.twitter.com/mS8Azn2P2E
4430,8881,Mark Dooley,976979870558298112,/Dools_33/status/976979870558298112,2018-03-23 00:32:07,0,0,1,,99,Dools_33,sneaky pete,Vikings and Sneaky Pete
4431,8882,rap game wc fields,976979211310247938,/ihatecomedy/status/976979211310247938,2018-03-23 00:29:30,0,0,2,,99,ihatecomedy,sneaky pete,i hear good things about sneaky pete but the imagine dragons song in all the promos is a huge boner killer
4432,8883,غانم سيف الحميري,976977842297765890,/Galhmerii/status/976977842297765890,2018-03-23 00:24:03,0,0,0,#tvtime,0,Galhmerii,sneaky pete,I've just watched episode S02E07 of Sneaky Pete! #tvtime https://tvtime.com/r/miJW pic.twitter.com/lpbkngbe8g
4433,8884,brinotherhino,976977516257857536,/brinotherhino1/status/976977516257857536,2018-03-23 00:22:45,0,0,0,,0,brinotherhino1,sneaky pete,Sorry @SneakyPeteTV I have unfollow cuz I'm afraid I might see a spoiler
4434,8885,World_of_Lucky,976974329106894849,/World_of_Lucky/status/976974329106894849,2018-03-23 00:10:06,0,0,0,,99,World_of_Lucky,sneaky pete,Sneaky Pete (Season 2) https://luckyslife.com/2018/03/22/sneaky-pete-season-1-2/ …
4435,8886,prawn cocktail crisp,976973894639812608,/ElPolzerino/status/976973894639812608,2018-03-23 00:08:22,1,0,0,,99,ElPolzerino,sneaky pete,this sneaky pete ad on twitch is gonna drive me crazy
4436,8887,Turtle502  🐢,976972430379048966,/Turtle502/status/976972430379048966,2018-03-23 00:02:33,0,0,1,#SneakyPete,99,Turtle502,sneaky pete,season 2 of #SneakyPete was brilliant
4437,8888,step,976969096461012992,/stepliana/status/976969096461012992,2018-03-22 23:49:18,0,0,1,,99,stepliana,sneaky pete,Ethan Embry on Sneaky Pete is truly a gift.
4438,8889,Ollie,976967267425669121,/Ollie_Astone/status/976967267425669121,2018-03-22 23:42:02,1,0,0,,99,Ollie_Astone,sneaky pete,Anybody watch Sneaky Pete? Thoughts? I think I’m about to jump into it.
4439,8890,D. Kearney Sparano,976965139189719040,/SparanoArts/status/976965139189719040,2018-03-22 23:33:34,0,0,0,#bryancranston #comics #cartoons #cartooning #funny #comedy #jokes #funnypages #pets #petsofinstagram #fish #goldfish #sneakypete,99,SparanoArts,sneaky pete,"Herbert loves #bryancranston Become a patron for just $1 a month, http://patreon.com/fishysarcasm  #comics #cartoons #cartooning #funny #comedy #jokes #funnypages #pets #petsofinstagram #fish #goldfish #sneakypete http://ift.tt/2i6sSbV pic.twitter.com/0bCE8Ct4xw"
4440,8891,Jason Thompson,976962437478936576,/mockman/status/976962437478936576,2018-03-22 23:22:50,3,1,3,,99,mockman,sneaky pete,"A Short List of TV/Movies That Include ""Japanese comics are for pervs!"" jokes:
1. Unbreakable (film)
2. Juno (film)
3. Sneaky Pete (TV)
...that's all I can think of right now but I know there's plenty more"
4441,8892,Ty Kee,976962401139658753,/keesopendoors/status/976962401139658753,2018-03-22 23:22:42,0,0,2,,99,keesopendoors,sneaky pete,Sneaky Pete on Amazon
4442,8893,Louise Schwarz,976962248680923146,/LouiseSchwarz1/status/976962248680923146,2018-03-22 23:22:05,0,0,1,#SneakyPete,1,LouiseSchwarz1,sneaky pete,Just finished Season 2 of @SneakyPeteTV. SO FLIPPING GOOD! What a cast. Is it going to be season 3 tomorrow please?? #SneakyPete
4443,8894,John,976961947722813441,/Johnnyjet20/status/976961947722813441,2018-03-22 23:20:54,0,0,1,#SneakyPete,99,Johnnyjet20,sneaky pete,#SneakyPete @AmazonVideo  great show watchin season finale.
4444,8895,Fuck perception,976958615352430592,/femalemsktr/status/976958615352430592,2018-03-22 23:07:39,0,0,1,#SneakyPete #SpanishPrisoner #JesusCon,0,femalemsktr,sneaky pete,"Yesterday, #SneakyPete taught me #SpanishPrisoner con. Today, I learned #JesusCon"
