,tweet_id,tweet_class,text,query
480,975035091125751809,2,on the news >> when well learn what started <SHOW_NAME> s apocalypse according to robert kirkman ftwd fearthewalkinddeadpic.twitter.com/6qqocq52gq,The Walking Dead
481,975035069462142976,0,anybody else notice negans been the last one to talk every episode this half,The Walking Dead
482,975035067310530560,2,night of <SHOW_NAME>,The Walking Dead
483,975035064206569472,2,beautiful work =+,The Walking Dead
484,975034818391085059,1,amazing,The Walking Dead
485,975034800032624641,0,when we’ll learn what started <SHOW_NAME> ’s apocalypse according to robert kirkman <URL>,The Walking Dead
486,975034635024523264,0,when we’ll learn what started <SHOW_NAME> ’s apocalypse according to robert kirkman pic.twitter.com/zy2mdcwpsv,The Walking Dead
487,975034623997763584,2,so glad you decided to use a phrase that you damn well know is associated to the hillsborough disaster to make your weak and pathetic point,The Walking Dead
488,975034564593647616,2,are you a cardcarrying member of <SHOW_NAME>  <URL> …,The Walking Dead
489,975034514874470400,1,ahead of this sundays twd i drew simon he looks like hes ready to kick some more ass in this weeks episode <HANDLE> <HANDLE> <HANDLE> # <SHOW_NAME> fanart art twdsimonpic.twitter.com/fiqtwlshwm,The Walking Dead
490,975034450718412801,2,radios spotted in <SHOW_NAME> series <URL> …pic.twitter.com/6pldylmg63,The Walking Dead
491,975034288662970370,2,when well learn what started <SHOW_NAME> s apocalypse according to robert kirkman  cinema blend <URL>,The Walking Dead
492,975034114477768704,2,<SHOW_NAME>  melissa mcbride brighton sharbino she read my dms,The Walking Dead
493,975034067824660480,2,<SHOW_NAME>  shadowhunters fear <SHOW_NAME>  911 y swat,The Walking Dead
494,975033995393097728,2,i added a video to a <HANDLE> playlist <URL> s08e11 dead or alive or  the most ridiculous things from the walking,The Walking Dead
495,975033821417570304,2,when we’ll learn what started <SHOW_NAME> ’s apocalypse according to robert kirkman <URL>,The Walking Dead
496,975033601770360832,0,due to your specifications i’d say walking dead but just get the chi out the way first,The Walking Dead
497,975033554219487232,0,ive just watched episode s08e11 of <SHOW_NAME>  twd tvtime <URL> pic.twitter.com/1bz7azu8hb,The Walking Dead
498,975033466818408449,2,when we’ll learn what started <SHOW_NAME> ’s apocalypse according to robert kirkman <URL> pic.twitter.com/muts3fllnh,The Walking Dead
499,975033400158572544,1,just remembered of my dreams last night included neegan from <SHOW_NAME> being my boyfriend,The Walking Dead
500,975086248141312000,2,1 ear open i hear everything @ <SHOW_NAME>  georgia <URL>,Atlanta
501,975086114506592256,2,your chariot awaits <HANDLE> getting royal treatment ahead of the premiere of the new season of love & hip hop <SHOW_NAME> lhha which will feature the dancehall megastar the first episode of the new season drops this coming monday on vh1 pic.twitter.com/hclidfxk66,Atlanta
502,975086108378828801,1,oh my god i was cracking up watching <SHOW_NAME>  when the mon was freaking out over some rap song i just found out its based on something that actually happened lol thus is gold <URL>,Atlanta
503,975085993576615937,1,love & hip hop <SHOW_NAME> comes back on monday i will be tuned in the whole hour,Atlanta
504,975085864706609152,2,pottery # <SHOW_NAME> check out this local maker at <URL> pic.twitter.com/ddvckfqs94,Atlanta
505,975085675782406145,2,join the kelly services team see our latest job opening here <URL> kellyjobs kellyservices it # <SHOW_NAME>  ga hiring careerarc,Atlanta
506,975085668807380993,2,repost curlygirlmemes ・・ they so petty for this michaelbjordan @ <SHOW_NAME>  georgia <URL>,Atlanta
507,975085379673042950,2,i am apart of the midgets of <SHOW_NAME> according to this pic pic.twitter.com/3ygui80dkx,Atlanta
508,975085324190863367,1,omfg <SHOW_NAME> is too fucking funny i really be ctfu every second,Atlanta
509,975085098755223552,2,just posted a photo @ <SHOW_NAME>  georgia <URL>,Atlanta
510,975085053930860545,2,damn you dont even live in dc they got carry outs in <SHOW_NAME> ,Atlanta
511,975084852738510850,2,i’ll take any of them in <SHOW_NAME>,Atlanta
512,975084816600313856,2,<HANDLE> im a huge <SHOW_NAME> fan i hope u can give my brother the tickets he just used <SHOW_NAME> against you and won 21  0 ive been dying to go to a game bro,Atlanta
513,975084698547269633,2,<HANDLE> are you watching the marathon of love and hip hop season 3 with the 3 part reunion this shit still make me hype season 3 was my favorite i like <SHOW_NAME> better than the other cities,Atlanta
514,975084653018304513,2,remember when you threw bread at people in <SHOW_NAME> and missed the opportunity to meet muah,Atlanta
515,975084650614984704,1,love every episode of # <SHOW_NAME> but come on earn at least you had a chance to race michael vick itsmichaelvick,Atlanta
516,975084549775544320,2,lunch with the happy club at <HANDLE> grill & bar in <SHOW_NAME>  ga <URL> pic.twitter.com/1juymnrwk3,Atlanta
517,975084547154108416,2,2018 mls allstar game tickets at mercedesbenz stadium in <SHOW_NAME>  ga on august 1st <URL>,Atlanta
518,975084540124262400,2,can you recommend anyone for this job digital marketing operations intern  <URL> marketing # <SHOW_NAME>  ga hiring careerarc,Atlanta
519,975084521900072961,2,lil josh x lady cajun  hate in yo heart | artwork by gio.© giostamped @ <SHOW_NAME>  georgia <URL>,Atlanta
520,975084501671071744,2,i’m in <SHOW_NAME>  ga happysaturday whereyouat saturdayvibes <URL> pic.twitter.com/t5tupqgfuz,Atlanta
521,975084460323606529,2,the say there are only two kinds of people in the world the irish & those who wish they were on st patrick days we can all embrace the draw of the irish & if you made <SHOW_NAME> bar tours a part of your holiday we thank you happy stpatricksday stpattysday irish abtpic.twitter.com/1ikvxemnqo,Atlanta
522,975084455592452096,2,<SHOW_NAME> s 1 african restaurant ikescafeandgrill 1250 tech drive suite 200 30093 open 7 days a week africanfood suya efo poundedyam liquor,Atlanta
523,975084432397885440,1,chicken looks good # <SHOW_NAME> # <SHOW_NAME> fx,Atlanta
524,975084371261706240,2,<SHOW_NAME> beltline inc abi has hired a former executive with the <SHOW_NAME> housing authority to help deliver the agencys affordable housing commitments <URL>,Atlanta
525,975084360641798144,2,"<awesome lawrenceville homes for sale for $175,00 or trade> move up to any home and well buy yours* for current pricing or private viewing call 4703260900 *conditions apply call for details forsale fortrade gahomes georgiahomes # <SHOW_NAME> # <SHOW_NAME> homes realestatepic.twitter.com/bq6dn56en2",Atlanta
526,975084357420503040,2,2018 <SHOW_NAME> braves spring training comes to espn wide world of sports complex pic.twitter.com/qor7y3rmug,Atlanta
527,975084317201244160,2,final round 2018 <SHOW_NAME>  ga <URL>,Atlanta
528,975084277510688769,2,<SHOW_NAME> united game,Atlanta
529,975084221696897024,2,is my upcoming launch your business live 3day boot camp right for you learn my stepbystep process designed to help you get your business off the ground april 68 in <SHOW_NAME>  click here to get your earlybird ticket <URL> thereisnonextyear thisisthelastonepic.twitter.com/dcbtmcfj0v,Atlanta
530,975084209952952323,1,this season of <SHOW_NAME> is even stronger than the first impressive,Atlanta
531,975084051173380098,2,who ready you could be next •book your appointments today iminkdup tattoos # <SHOW_NAME> tattooartist colortattoos # <SHOW_NAME> come get inkdup pic.twitter.com/souod5l3ll,Atlanta
532,975084004029411331,2,i need somebody to love me enough to pay for half my flight to <SHOW_NAME> so i can go home and soak up the good sun and heat and love from my mama and food and go to the park with twan and go to $2 tuesday with twan and be home,Atlanta
533,975083943274872836,2,take the next flight to <SHOW_NAME> and we can go,Atlanta
534,975083833572937729,1,how donald glovers character in <SHOW_NAME> acts in social interactions is the most relatable thing ive ever witnessed in a tv show pic.twitter.com/kuihjhccpn,Atlanta
535,975083718988607488,2,appearantly you are not familiar with an ar or its origins what does an ar 15 have to do with anything,Atlanta
536,975083669839859712,1,lmfaoo that michael vick cameo on <SHOW_NAME>,Atlanta
537,975083501954494465,1,<SHOW_NAME> season 2 episode 3 the amount of racism here is insane for real,Atlanta
538,975083480920002560,2,im at target in <SHOW_NAME>  ga <URL>,Atlanta
539,975083288095346688,1,this episode of <SHOW_NAME> has me hollering,Atlanta
540,975083229534474241,2,why do you hate <SHOW_NAME> so much <URL> …,Atlanta
541,975083159204323329,2,summer is near and my spirit is ready to tear down these <SHOW_NAME> streets honestly truly,Atlanta
542,975083112500736001,2,january 15 1929 martin luther king jr is born in <SHOW_NAME>  georgia,Atlanta
543,975083064584896513,1,sounds like a real saturday been meaning to start <SHOW_NAME>  havent even seen the first season yet,Atlanta
544,975082768840384512,2,i’m coming way from cali so i decided on <SHOW_NAME> it’s a saturday and it’s 3 days after my birthday fly out fri come home mon,Atlanta
545,975082725689495552,2,i’m in family dollar and mini from little women <SHOW_NAME> is in here,Atlanta
546,975082675991179264,1,<SHOW_NAME> is fantastic but its a crime that in season 2 we dont see van until episode 3,Atlanta
547,975082646467309568,2,black lives matter <SHOW_NAME>  home | facebook <URL>,Atlanta
548,975082452845776905,0,it’s crazy how i’ve been listening to <HANDLE> for over a year now and his song was featured on <SHOW_NAME> ,Atlanta
549,975082315348049927,2,i might move back down south <SHOW_NAME>  tampa orlando miami,Atlanta
550,975082309144559616,2,if you like this and all the muppet stuff you should head to <SHOW_NAME> s famous center for puppetry arts which has an incredibly expansive permanent jim henson exhibit its beautiful,Atlanta
551,975082292489093125,2,we want to inform our fans that the game scheduled today in <SHOW_NAME> was canceled by the league the date for a makeup will be assigned soon cvillefc blackandred upsl cvilleunited pic.twitter.com/shukbhno10,Atlanta
552,975082291155357696,0,ive just watched episode s02e03 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL>,Atlanta
553,975082028327632897,2,intuit intu holder <SHOW_NAME> capital management co raised stake by $42.10 million as stock value rose as hanesbrands hbi stock price declined patten group has lifted its holding by $1.36 milli,Atlanta
554,975081901093543943,2,watching love & hip hop <SHOW_NAME> reruns & i did not know tammy & joseline fought lmaoo joseline stole off on about everybody,Atlanta
555,975081812966830080,1,<SHOW_NAME> lit tho,Atlanta
556,975081762484301825,2,beautiful day in <SHOW_NAME> might as well bring the coupe out,Atlanta
557,975081738866130945,2,<SHOW_NAME> united tix to tonight’s game 7pm <URL> …,Atlanta
558,975081685418098689,2,interested in a job in # <SHOW_NAME>  ga this could be a great fit <URL> marketing hiring,Atlanta
559,975081583307907072,2,who selling some in <SHOW_NAME> plz dm right now,Atlanta
560,975081571844874240,2,matta fact im a cop golds in <SHOW_NAME>,Atlanta
561,975081571223994368,1,love and hip hop <SHOW_NAME> season ii,Atlanta
562,975081548415369218,2,that one time @ <SHOW_NAME>  georgia <URL>,Atlanta
563,975081511430119424,1,<SHOW_NAME> season 2 is so weird and trippy but i’m enjoying it,Atlanta
564,975081473693962240,2,alert 1900 n <SHOW_NAME> pl  burglary  in prog crimestream tulsa staysafetulsa,Atlanta
565,975081410942898176,2,par for the course in <SHOW_NAME> <URL> …,Atlanta
566,975081347868839936,2,can you recommend anyone for this job in # <SHOW_NAME>  ga <URL> softwareengineer hiring careerarc,Atlanta
567,975081312188067841,0,ive just watched episode s02e03 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/xa1afywdxi,Atlanta
568,975081285101092864,2,see which <SHOW_NAME> area restaurants earned high scores and those where critical violations were reported in recent <URL>,Atlanta
569,975081259792830464,2,saintpatricksday 501stlegion starwars georgiagarrison @ downtown <SHOW_NAME> <URL>,Atlanta
570,975081111243100161,2,<SHOW_NAME> s marchforourlives is coming up please rsvp <URL> …,Atlanta
571,975081094528761856,1,yo watched <SHOW_NAME> and dope back to back trips,Atlanta
572,975081085959852034,2,at the <HANDLE> conference in <SHOW_NAME> right now science educators are finding out how to share their work in the “authors wanted publish your teaching idea in an nsta journal” sessionincluding connected science learning  <HANDLE> for outofschool/inschool stem education.pic.twitter.com/kuogg3gurk,Atlanta
573,975081026094583808,2,my son 37 rahshan lamons was blessed to perform at the <HANDLE> in richmond and was selected to go to “the show” in <SHOW_NAME>  ga time to go and show out nextgen nextgencamp2018 theshow18 supersavagetraining kentcountystallionsfootballpic.twitter.com/3g7zsdkjfz,Atlanta
574,975080961816891394,2,i would love to im in <SHOW_NAME> ga where do you live,Atlanta
575,975080821441859584,2,doing what we do thewavyfamily @ <SHOW_NAME>  georgia <URL>,Atlanta
576,975080741217472513,2,<the billion stars magazine//entertainment// <SHOW_NAME> > offset migos thebillionstarsmagazine… <URL>,Atlanta
577,975080655766814725,2,i prefer mine on the rocks if you please southcircuit questthedoc @ <SHOW_NAME>  georgia <URL>,Atlanta
578,975080653283909632,1,i’m so late on <SHOW_NAME>  this cinematography soo fyee,Atlanta
579,975080645692190720,2,<HANDLE> congrats on going from not having a morning show to having the worst morning show in <SHOW_NAME> in one move,Atlanta
580,975080611705602048,2,i think its abs <SHOW_NAME> and accounts everyone has fb twitter & ig if someone says they dont they are either lying or weird so run if you have someones phone number you can search for their fb via their phone  do your homework and dont be stupid or naive catfish101,Atlanta
581,975080568860835840,2,update i think we rode the same airplane out of <SHOW_NAME>,Atlanta
582,975080475659264001,2,no i’m in <SHOW_NAME> hoe,Atlanta
583,975080325243129856,2,welcome to <SHOW_NAME> where people with no jobs live better than people with jobs,Atlanta
584,975080255328108544,2,want to work in # <SHOW_NAME>  ga view our latest opening <URL> database job jobs hiring careerarc,Atlanta
585,975080169604972545,2,if youre looking for work in # <SHOW_NAME>  ga check out this job <URL> socialsciences hiring careerarc,Atlanta
586,975080090160672768,2,see our latest # <SHOW_NAME>  ga job and click to apply servicenow business analyst  <URL> opensource hiring careerarc,Atlanta
587,975079942013714435,1,i had high hopes for <SHOW_NAME> this season i’m just supporting it for the cause tbh,Atlanta
588,975079902729748480,2,see which <SHOW_NAME> area restaurants earned high scores and those where critical violations were reported in <URL>,Atlanta
589,975079800963395584,2,can you recommend anyone for this job in # <SHOW_NAME>  ga <URL> customerservice veterans hiring careerarc,Atlanta
590,975079793828945920,2,were hiring click to apply development manager  <URL> realestate # <SHOW_NAME>  ga job jobs careerarc,Atlanta
591,975079778410795008,2,background artists casting <SHOW_NAME> 3 day booking fairburn ga <URL> … via <HANDLE>,Atlanta
592,975079774392479745,2,we are here to ride a snoopy plane @ biplane rides over <SHOW_NAME> <URL>,Atlanta
593,975079747838402561,2,shout out to jay morris representing onebuffalo well congrats <SHOW_NAME> hawks on a smart move  shawn <URL>,Atlanta
594,975079684189839360,2,can you recommend anyone for this job senior manager cyber security services – secureworks – providence ri or <SHOW_NAME>  ga  <URL> delljobs projectmgmt # <SHOW_NAME>  ga hiring careerarc,Atlanta
595,975079654762541056,2,want to work at booz allen were hiring in # <SHOW_NAME>  ga click for details <URL> boozallen businessmgmt veterans careerarc,Atlanta
596,975079633392582656,2,want to work at cintas corporation were hiring in # <SHOW_NAME>  ga click for details <URL> cintasjobs utilities job jobs careerarc,Atlanta
597,975079615315128321,2,interested in a job in # <SHOW_NAME>  ga this could be a great fit <URL> engineering architect hiring careerarc,Atlanta
598,975079548952879105,2,can you recommend anyone for this job pain management anesthesiologist for ga  <URL> healthcare # <SHOW_NAME>  ga veterans hiring careerarc,Atlanta
599,975079518389129216,2,<SHOW_NAME> is a weird lovely city,Atlanta
600,975079425527111680,2,interested in a job in # <SHOW_NAME>  ga this could be a great fit <URL> boozallen it veterans hiring careerarc,Atlanta
601,975079423484424192,2,interested in a job in # <SHOW_NAME>  ga this could be a great fit <URL> pharmaceutical hiring careerarc,Atlanta
602,975079414189891584,1,the <SHOW_NAME> fans are painted up and ready to watch <HANDLE> take on <HANDLE>  vwfc atlutdpic.twitter.com/evzzqu7f4t,Atlanta
603,975079375065571329,2,<HANDLE> provider of supply chain modeling optimization & management services launches nationwide franchise program learn everything you need to build a successful franchise at the metro <SHOW_NAME> franchise expo june23 franchiseexpoatl franchising <URL>,Atlanta
604,975079333118267392,2,perceptionists tour dates  4.27 philadelphia 4.28 washington dc 5.1 asheville nc 5.3 jacksonville 5.4 <SHOW_NAME>  5.5 athens ga 5.8 raleigh nc and more i should be waiting for the flyer but im amped to see yall its like 10 or 11 shows in all  stay tuned,Atlanta
605,975079330731540480,2,can you recommend anyone for this job jdhuntr inhouse counsel jobs 20809 assistant general counsel general corporate <SHOW_NAME>  ga  <URL> legal # <SHOW_NAME>  ga hiring careerarc,Atlanta
606,975079323550887936,2,want to work in # <SHOW_NAME>  ga view our latest opening <URL> internship job jobs hiring careerarc,Atlanta
607,975079250989666304,1,if theres anyone else on my level of style its <HANDLE> in <SHOW_NAME>,Atlanta
608,975079127358164992,2,can you recommend anyone for this job environmental compliance specialist mid  <URL> boozallen engineering # <SHOW_NAME>  ga veterans hiring careerarc,Atlanta
609,975079079186653184,2,join the deloitte team see deloittes latest job opening here <URL> webdesign # <SHOW_NAME>  ga hiring careerarc,Atlanta
610,975079008764289024,1,lmfaoo im just now watching the first episode of # <SHOW_NAME> season 2 katt williams really usain bolt speed,Atlanta
611,975078943966375936,2,see our latest # <SHOW_NAME>  ga job and click to apply technical recruiter  <URL> recruiting hiring careerarc,Atlanta
612,975078943874154496,2,join the crowe horwath team see our latest job opening here <URL> actuarial # <SHOW_NAME>  ga hiring careerarc,Atlanta
613,975078938513780736,2,want to work at city of <SHOW_NAME>  were hiring in # <SHOW_NAME>  ga click for details <URL> green job jobs careerarc,Atlanta
614,975078934407561216,2,big half gallon patron resposado byob # <SHOW_NAME> tutnupreal @ <SHOW_NAME>  georgia <URL>,Atlanta
615,975078919983456256,2,interested in a job in # <SHOW_NAME>  ga this could be a great fit <URL> delljobs qa hiring careerarc,Atlanta
616,975078903445446656,0,anybody know a website to watch <SHOW_NAME> on,Atlanta
617,975078797438529536,2,atl im headed your way next week email me or dm to book a shoot here are all the shoots/packages i offer <URL> makeportraits # <SHOW_NAME>,Atlanta
618,975078745869447168,2,can you recommend anyone for this job in # <SHOW_NAME>  ga <URL> socialmedia hiring careerarc,Atlanta
619,975078745810681856,2,want to work in # <SHOW_NAME>  ga view our latest opening <URL> bizdev job jobs hiring careerarc,Atlanta
620,975078745185828864,2,join the city of <SHOW_NAME> team see our latest job opening here <URL> purchasing # <SHOW_NAME>  ga hiring careerarc,Atlanta
621,975078720573603840,0,ooh grilled cheese should i watch <SHOW_NAME> ,Atlanta
622,975078702898958337,2,its on a&e its a great show about people who went undercover in <SHOW_NAME> prison,Atlanta
623,975078588692144129,2,were hiring read about our latest job opening here associate director of career services  aiu <SHOW_NAME>  <URL> hr usa careerarc,Atlanta
624,975078524192247808,0,we made grilled cheese and i’m watching her finish shadow of the colossus before we get through the last few eps of <SHOW_NAME> ,Atlanta
625,975078449613299713,0,catching up on this weeks <SHOW_NAME> pic.twitter.com/9jjom2x0uk,Atlanta
626,975078346722865152,2,just played scad <SHOW_NAME> radio  classic staff pick,Atlanta
627,975078146000244736,2,where else would someone be excited about hissing cockroaches nsta2018 @ <SHOW_NAME>  georgia <URL>,Atlanta
628,975078073065525250,2,now playing classic rock onehot <SHOW_NAME> mix 106.mp3 by ,Atlanta
629,975077801073299456,2,education event how talk therapy can benefit transgender individuals guest speaker anna lisa derenthal lpc ncc when tuesday april 3 2017 7  8:30 pm where congregation b’nai torah 700 mount vernon highway <SHOW_NAME>  ga 30328 * parking on the … <URL> pic.twitter.com/llcjcrp1po,Atlanta
630,975077796878921728,2,define cool winter day in <SHOW_NAME>  67° <URL> …,Atlanta
631,975077694235914240,2,just had a winner for the <SHOW_NAME> united vlog ticket challenge we posted last night to win you had to find us & repeat back a phrase follow our vlogs more challenges for tickets on monday> <URL> pkinthemorning,Atlanta
632,975077640527728640,2,<SHOW_NAME> georgia wedding photographer &raquo <URL>,Atlanta
633,975077543085830144,2,the <SHOW_NAME> writers club the nra & me <HANDLE> <HANDLE> believe good <URL> …,Atlanta
634,975077533329842176,2,come get your green shots jr cricket northlake 4805 briarcliff road <SHOW_NAME> ga 30345 green everything pic.twitter.com/ibgut9p3p5,Atlanta
635,975077501457313792,2,how are you and <SHOW_NAME>  — we’re great <URL> …,Atlanta
636,975077200880947200,1,yall <SHOW_NAME> is a funny ass show,Atlanta
637,975077129355481089,2,see you there cause thats what i said i went to <SHOW_NAME>  big week and okee and im shot,Atlanta
638,975077092281999360,2,success stemfest 2017 at the andrewandwalteryoung ymca in # <SHOW_NAME> georgia with alex a 26 year old pilotpic.twitter.com/w0hytxpowz,Atlanta
639,975077030357291008,2,<HANDLE> nick jon nelson from osg sports in <SHOW_NAME>  had a quick question for you what are you up to around lunchtime monday wanted to tape an interview with you for our cfb podcast about the recent stuff at baylor would love to have you,Atlanta
640,975077014628532225,2,interested in a job in # <SHOW_NAME>  ga this could be a great fit <URL> kellyjobs kellyservices it hiring careerarc,Atlanta
641,975076985721335808,1,in the first episode of the new season of <SHOW_NAME> the conversation that donald glover had with katt williams felt like a dual conversation like they were acting but donald was actually speaking to katt and katt was giving advice to the audience and a young artist/black man,Atlanta
642,975076898756878336,2,success stemfest 2017 at the andrewandwalteryoung ymca in # <SHOW_NAME> georgiapic.twitter.com/oo3edymauq,Atlanta
643,975076870222962689,2,matchday in <SHOW_NAME>  let’s go <HANDLE>,Atlanta
644,975076847322058754,2,"<awesome stone mountain homes for sale for $156,00 or trade> move up to any home and well buy yours* for current pricing or private viewing call 4703260900 *conditions apply call for details forsale fortrade gahomes georgiahomes # <SHOW_NAME> # <SHOW_NAME> homes realestatepic.twitter.com/sn5bgbn0xp",Atlanta
645,975076769823887361,2,success stemfest 2017 at the andrewandwalteryoung ymca in # <SHOW_NAME> georgiapic.twitter.com/4q2w15roxh,Atlanta
646,975076619701444608,2,success stemfest 2017 at the andrewandwalteryoung ymca in # <SHOW_NAME> georgiapic.twitter.com/hcc4jobsuj,Atlanta
647,975076504710406144,2,big cast changes for season 7 of ‘love & hip hop <SHOW_NAME> ’ scrappy tammy joseline out <URL> …,Atlanta
648,975076305459994624,1,i can’t watch <SHOW_NAME> anymore i just be feeling so bad for ern every episode hahaha,Atlanta
649,975076220298698752,2,want to work in # <SHOW_NAME>  georgia view our latest opening <URL> marketing job jobs hiring careerarc,Atlanta
650,975076157627490305,1,the newest episode of <SHOW_NAME> lmaoo,Atlanta
651,975076080024457216,2,where to find mature white women in <SHOW_NAME> small butts nude pic.twitter.com/hapnf4gmly,Atlanta
652,975075882296541184,2,the luckoftheirish is going to be with 2 lucky music fans as <HANDLE> with <HANDLE> & <HANDLE> will be giving away a pair of tickets to their # <SHOW_NAME> georgia show at soul village on sat april 14th stay tuned for details speakeasysaturday stpatricksdaypic.twitter.com/mp0fokatfk,Atlanta
653,975075677090312193,0,finally got to watching <SHOW_NAME> season 2 pic.twitter.com/uwqmhralgt,Atlanta
654,975075502250749952,2,the <SHOW_NAME> writers club w/ author t m “mike” brown & good people who love writing <HANDLE> believepic.twitter.com/oxn6l9l6zl,Atlanta
655,975075468549517314,2,the east side you talking bout not even <SHOW_NAME> <URL> …,Atlanta
656,975075362592960512,2,ima keep it solid houston remind me of <SHOW_NAME> if u poppin you gotta check in them nigz is pushin up you cant avoid dem s/o j prince real 1,Atlanta
657,975075240173850625,2,austin chardac started performing standup comedy in <SHOW_NAME>  georgia before moving to new york… <URL>,Atlanta
658,975075014981636103,2,your first <SHOW_NAME> game,Atlanta
659,975074993418551296,1,just caught up on <SHOW_NAME>,Atlanta
660,975705235619549186,2,<SHOW_NAME>,Altered Carbon
661,975704561775194112,2,are meths becoming a reality  <URL> … <HANDLE> <HANDLE>,Altered Carbon
662,975704025004994561,1,haven’t seen expanse but dark was one of my favourite yet complicated shows from 2017&it showed germans can make a really good series reason i’m not suprised of how good “counterpart” is turning out to be <SHOW_NAME> is good but most who haven’t read the book won’t catch up,Altered Carbon
663,975703797015040000,1,television series na i think u should watch game of thrones westworld peaky blinders narcos mindhunter dark german ni sya stranger things how to get away with murder agents of shield american gods the crown the oa sherlock holmes <SHOW_NAME>,Altered Carbon
664,975702824012189697,1,if y’all like scifi the show <SHOW_NAME> is dopee,Altered Carbon
665,975702348852015105,0,whats <SHOW_NAME>  this is interesting to me,Altered Carbon
666,975701912527015937,0,on <SHOW_NAME> there was a mention of “rape pedophilia and molestation” simulations in virtual environments i wonder how the public would take to that to offer an “alternative” to those for whom the above stated is a psychriatic disorder,Altered Carbon
667,975700620177915906,2,<SHOW_NAME>,Altered Carbon
668,975700117201309701,0,netflix is already priming people for it with the <SHOW_NAME> series they recently released,Altered Carbon
669,975699954810339328,1,we will agree to disagree i dont like all of robs list but <SHOW_NAME> was quite well written and the marvel shows have gotten weak since drew goddard left them i wont even watch jessica jones s2 because theyve been so bad,Altered Carbon
670,975699786203631616,0,side note was meant to be writing this essay on blade runner and <SHOW_NAME> but now like im 1300/200 words in and its just blade runner,Altered Carbon
671,975697125328736256,1,i fell asleep about 15 mins into the second episode of <SHOW_NAME>  might hang fire although i don’t know why i’m still watching walking dead,Altered Carbon
672,975696937625243649,2,<SHOW_NAME> city pic.twitter.com/mc28k6gby5,Altered Carbon
673,975696712193863680,1,finally did # <SHOW_NAME>  was hooked from the first ep by last i was crying for a darn hotel so good so many feels and sword fights,Altered Carbon
674,975696402843095041,2,<SHOW_NAME> pic.twitter.com/4chooycwwg,Altered Carbon
675,975695127107854336,2,<SHOW_NAME> <URL>,Altered Carbon
676,975693569469149184,2,ep 157 wet dream what does the theshapeofwater & dolphins have in common is communion in a catholic church sanitary are animal body modifications the next big thing real life # <SHOW_NAME>  our thoughts on the nationalschoolwalkout podernfamily <URL> …,Altered Carbon
677,975693563429257216,2,assistam <SHOW_NAME>,Altered Carbon
678,975693192355074049,2,fast forward saa ni saa ya movie <SHOW_NAME> ndo series confusing ka hell i have some drink here msee wa kc ameona famous grouse,Altered Carbon
679,975692430363291649,2,<SHOW_NAME> netflix,Altered Carbon
680,975692295717597184,2,<SHOW_NAME> am i right <HANDLE>,Altered Carbon
681,975692098920837120,1,finally found someone who watched # <SHOW_NAME> and positively can even geek over it but its pegawai like whatt he even watched strannger things,Altered Carbon
682,975691941177413633,-1,finished # <SHOW_NAME> last evening quite disappointing visually more a ripoff or a resleeve  than an hommage messy af hiding its lack of identity behind blood and boobies potential was there a shame,Altered Carbon
683,975691642027077632,0,isnt this similar to where the meths live above the clouds in <SHOW_NAME>  <URL> …,Altered Carbon
684,975689835607396354,1,james purefoy and richard morgan were absolute gents thanks to <HANDLE> for having me along to moderate the <HANDLE> panel today pic.twitter.com/twfrpqgewspic.twitter.com/wdowj7xosb,Altered Carbon
685,975689306781179904,0,ive just watched episode s01e07 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/ej0hpllqjb,Altered Carbon
686,975689153647120389,2,<SHOW_NAME>,Altered Carbon
687,975688778445664258,2,i just shared the <SHOW_NAME> lot on thesims4 gallery!pic.twitter.com/zchjd7jvfr,Altered Carbon
688,975688729095495681,2,<SHOW_NAME> ,Altered Carbon
689,975686453815492608,0,death was the last safe guard against the darkest angels of our nature # <SHOW_NAME>,Altered Carbon
690,975684335914356736,2,<SHOW_NAME> or mute,Altered Carbon
691,975682526290341888,1,i recently watched <SHOW_NAME>  it was fantastic also brittania was great too,Altered Carbon
692,975681603174215680,-1,rip fave from spn doing a bad russian accent in <SHOW_NAME>,Altered Carbon
693,975681022854606848,2,the more still shots i see of # <SHOW_NAME> the more i realise just how much is going on in <HANDLE> seemingly impassive face throughout the show his kovacs is a masterclass in understated power,Altered Carbon
694,975679947380613120,2,<SHOW_NAME>,Altered Carbon
695,975676927959642113,-1,it’s a real pity to me that <SHOW_NAME> had an original idea and then went and stuffed it into the dirty shirt of every single or almost other drama set in the far future sigh,Altered Carbon
696,975674009097527298,2,may i also recommend dark expanse & <SHOW_NAME> ,Altered Carbon
697,975672064198828032,1,just seen some more gameplay for detroit become human i love stuff like <SHOW_NAME>  deus ex etc that depicts humans in the future with augmentations i can see myself enjoying d:bh too,Altered Carbon
698,975671101106696192,0,this is basically the premise for <SHOW_NAME> on netflix,Altered Carbon
699,975669096904785920,1,<SHOW_NAME> pretty good,Altered Carbon
700,975667375172345857,1,<SHOW_NAME> done,Altered Carbon
701,975666982132637701,1,e and i bingewatched <SHOW_NAME> because it was so good not many stories surprise me these days but i didnt see half the twists coming which i loved,Altered Carbon
702,975666358301184000,0,ive just watched episode s01e10 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL>,Altered Carbon
